id	name	category	in_taxon
MGI:MGI:1858493	B4galt2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1928767	B4galt3 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1891160	Chst2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1924219	Chst1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1931825	Chst5 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1917734	Slc35d2 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q8TF40	FNIP1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P48729	CSNK1A1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96F44	TRIM11 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9NP58	ABCB6 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9NP58-1	ABCB6 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q15257	PTPA Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9Y572	RIPK3 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8NB16	MLKL Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P21605	OPG065 VACCW	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9H171	ZBP1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P51449-2	RORC Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q05516	ZBTB16 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-195284	CK1alpha (GSK3)	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9H1Y3	OPN3 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96QC0	PPP1R10 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O43318-4	MAP3K7 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9H5V9	STEEP1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q15554	TERF2 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-380575	Dopamine loaded synaptic vesicle	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-380573	Docked dopamine loaded synaptic vesicle	biolink:Gene	NCBITaxon:9606
MGI:MGI:1351634	Abcc6 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:99829	Runx2 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-2990834	SENP1,2,5	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-947696	UBA2	biolink:Gene	NCBITaxon:9606
MGI:MGI:1914414	Lipt2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1934604	Lias Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:3645211	Lipt1 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q9BY21	GPR87 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P52789	HK2 Hsap	biolink:Gene	NCBITaxon:9606
http://www.ebi.ac.uk/intact/complex/details/EBI-767671		biolink:Gene	NCBITaxon:9606
UniProtKB:P46093	GPR4 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2161178	ADAL:Zn	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-70495	PCK1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-109318	NT5C2 tetramer	biolink:Gene	NCBITaxon:9606
UniProtKB:O60542	PSPN Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9GZZ7	GFRA4 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:99542	Usf1 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-6786837	ELAC2	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96HU1	SGSM3 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q68T42		biolink:Gene	NCBITaxon:9606
UniProtKB:Q15633	TARBP2 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-196954	RFK:Mg2+	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-196980	FLAD1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-196946	2xTRAP	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-196965	2xENPP1	biolink:Gene	NCBITaxon:9606
UniProtKB:P33483		biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-55431	GNAI1	biolink:Gene	NCBITaxon:9606
UniProtKB:P48061	CXCL12 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q02817	MUC2 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-449967	IL7:IL7R:JAK1:IL2RG:JAK3	biolink:Gene	NCBITaxon:9606
MGI:MGI:97595	Prkca Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:96824	Tlr4 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:P49419-2	ALDH7A1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q13131-2	PRKAA1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O15260	SURF4 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9755290	MUL1 dimer	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9UIJ5	ZDHHC2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P24588	AKAP5 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P42261	GRIA1 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2142822	ALOX12B:Fe2+	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8942204	ALOXE3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2161958	ALOX12/15	biolink:Gene	NCBITaxon:9606
UniProtKB:Q92847	GHSR Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9UBU3	GHRL Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P50416	CPT1A Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:1861437	Gsk3b Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:107384	Dnm1 Mmus	biolink:Gene	NCBITaxon:10090
PR:P58283-1	mRNF216/isom1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:700009	Sh3gl2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1927152	Syne1 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q8VSJ7	ospC1 SHIFL	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9620507	PCAF,(p300)	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9622899	SIRT1,SIRT3	biolink:Gene	NCBITaxon:9606
UniProtKB:P53396	ACLY Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P55212	CASP6 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P55957-4	BID Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q13547	HDAC1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O15062	ZBTB5 Hsap	biolink:Gene	NCBITaxon:9606
PR:000035728	ubiquitin	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8IUH5	ZDHHC17 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P0DTD1-PRO_0000449631	nsp14 Scov2	biolink:Gene	NCBITaxon:9606
UniProtKB:P09601	HMOX1 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:104738	Cdkn2a Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:101934	Tfdp1 Mmus	biolink:Gene	NCBITaxon:10090
PR:Q8R0K9	mE2F4 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:105085	Rbl2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:103012	E2f4 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-976037	WWP1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-975970	STUB1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-975972	SMURF1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1602296	FBXW7	biolink:Gene	NCBITaxon:9606
UniProtKB:Q6PJ61	FBXO46 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96T51	RUFY1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P61018	RAB4B Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P61106	RAB14 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P07239	OPG106 VACCW	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-804966	HSD17B1 dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-209926	TH:Fe2+	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-209957	DBH tetramer	biolink:Gene	NCBITaxon:9606
UniProtKB:Q14627	IL13RA2 Hsap	biolink:Gene	NCBITaxon:9606
GO:0035976	transcription factor AP-1 complex	biolink:Gene	NCBITaxon:9606
UniProtKB:O15551	CLDN3 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6799602	GNPDA1,2 hexamers	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-179517	PFK tetramer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9815683	ENO monomers	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5652070	TKFC:2Mg2+ dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8955670	PGM2L1:Mg2+	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9815664	PGAM monomers	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8955798	PGP:Mg2+ dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5696062	ADPGK	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9815671	PGK monomers	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-179508	aldolase tetramer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6798334	BPGM	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-70340	ALDOB tetramer	biolink:Gene	NCBITaxon:9606
UniProtKB:Q12778	FOXO1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9UBE8	NLK Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O96017	CHEK2 Hsap	biolink:Gene	NCBITaxon:9606
GO:0034690	integrin alphaD-beta2 complex	biolink:Gene	NCBITaxon:9606
UniProtKB:Q5RIA9	ZNG1E Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P53582	METAP1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P18428	LBP Hsap	biolink:Gene	NCBITaxon:9606
GO:0035354	Toll-like receptor 1-Toll-like receptor 2 protein complex	biolink:Gene	NCBITaxon:9606
UniProtKB:P08571	CD14 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-197943	LYN	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2454229	LYN	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-437181	nPKC-zeta	biolink:Gene	NCBITaxon:9606
UniProtKB:P32970	CD70 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P26842	CD27 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1678773	HGSNAT oligomer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1678772	NAGLU	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1678661	IDUA	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1678689	SGSH	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1678638	IDS dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1666976	HPSE dimer	biolink:Gene	NCBITaxon:9606
UniProtKB:P10145	CXCL8 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P25025	CXCR2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P25024	CXCR1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P42336	PIK3CA Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6793088	MRM1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6793067	RNMTL1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1592207	TFB1M	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6793061	FTSJ2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6793068	NSUN4	biolink:Gene	NCBITaxon:9606
UniProtKB:Q76QY7	OPG003 VAR67	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9NUE0	ZDHHC18 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P51617	IRAK1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q99467	CD180 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P15391	CD19 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2993782	UBC9_HUMAN	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8956376	ZBED1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-389671	AGXT dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8953434	PXMP2 trimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6793623	LIAS:2(4Fe-4S)	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6792623	LIPT1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-70674	ALDH4A1 dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-389851	GRHPR	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8953410	peroxisomal glyoxylate carrier	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6784409	HOGA1 tetramer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-904854	AGXT2 tetramer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8953409	plasma membrane glyoxylate carrier	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6793605	LIPT2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8953316	HPRO carrier	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6784240	HYPDH dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-156920	eEF1B complex	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9NPH3	IL1RAP Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:1921624	Clec16a Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1914838	Rnf41 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-58206	PRKCI	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-193888	Phospho-IKK-beta homdimer	biolink:Gene	NCBITaxon:9606
UniProtKB:O95747	OXSR1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9UHW9	SLC12A6 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P55011	SLC12A2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q7Z5Y6	BMP8A Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:105128	Rad23b Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:103557	Xpc Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:105126	Rad23a Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-8857570	p-Y351-BRK	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5661173	LRRK2	biolink:Gene	NCBITaxon:9606
UniProtKB:P24752	ACAT1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P0DTC2-PRO_0000449649	Spike protein S2 Scov2	biolink:Gene	NCBITaxon:9606
UniProtKB:O95992	CH25H Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O15393	TMPRSS2 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:1277959	Dlg4 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q15208	STK38 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P35869	AHR Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P27540	ARNT Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-174109	phosphorylated anaphase promoting complex (APC/C)	biolink:Gene	NCBITaxon:9606
UniProtKB:P28221	HTR1D Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:3584043	Dok7 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:104683	Fnta Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:87961	Agrn Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:2442252	Lrp4 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:88508	Crk Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:2446173	Farp1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:104686	Crkl Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-449883	alcohol dehydrogenase complex	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-71689	ALDH1A1 tetramer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-71721	ALDH2 tetramer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-449914	ACSS1	biolink:Gene	NCBITaxon:9606
UniProtKB:P17655	CAPN2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q05397	PTK2 Hsap	biolink:Gene	NCBITaxon:9606
RNAcentral:URS000003F392_9606	URS000003F392_9606 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9NPF4	OSGEP Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96IZ6	METTL2A Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O14804	TAAR5 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O15230	LAMA5 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P50895	BCAM Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:97250	Myc Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-396937	FES	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-396935	FARP2	biolink:Gene	NCBITaxon:9606
MGI:MGI:107931	Sqstm1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1858732	Keap1 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-169690	ITPR3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-349439	p-S387-RFWD2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9006301	EPO:p-8Y-EPOR:p-12Y-JAK2:LYN:IRS2	biolink:Gene	NCBITaxon:9606
UniProtKB:Q6Q0C0	TRAF7 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96PN6	ADCY10 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9UII2	ATP5IF1 Hsap	biolink:Gene	NCBITaxon:9606
GO:0045259	proton-transporting ATP synthase complex	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-4641177	N4GlycoAsn-PalmS-WNT3A:FZD:LRP5/6:ZNRF3/RNF43	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5672720	activated RAF:scaffold:MAP2K:MAPK complex	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5672721	p-2S MAP2K homo/heterodimers	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96QA5	GSDMA Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P25213	OPG204 VACCW	biolink:Gene	NCBITaxon:9606
UniProtKB:P01563	IFNA2 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5688092	DHX8	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5688097	DHX15	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-72060	DHX38	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9794541	U6 snRNA:2Mg2+	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-71879	DDX23	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-71885	SNRNP200	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8850837	PRP2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-198356	PKB	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1604469	FBXW7:SKP1:CUL1:RBX1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9604605	Unknown protein kinase	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96DX5	ASB9 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P12277	CKB Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q6GPH4	XAF1 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1464792	Fringe family	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-975900	B4GALT1 homodimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1499957	ST3GAL3/4/6	biolink:Gene	NCBITaxon:9606
UniProtKB:Q86SH2	ZAR1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P25874	UCP1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9UBK2	PPARGC1A Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O60543	CIDEA Hsap	biolink:Gene	NCBITaxon:9606
GO:0000123	histone acetyltransferase complex	biolink:Gene	NCBITaxon:9606
MGI:MGI:1342287	Klf4 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q96RI9	TAAR9 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1806191	PIP5K3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1806231	MTM(3)	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1806188	FIG4	biolink:Gene	NCBITaxon:9606
UniProtKB:Q16763	UBE2S Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P49792	RANBP2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O00148	DDX39A Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:1917903	Gmpr2 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q9UBT6	POLK Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9NS91	RAD18 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P63146	UBE2B Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:105979	G6pdx Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1913421	Pgls Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:97553	Pgd Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1913896	Rpe Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:105977	G6pd2 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q9H4X1-2	RGCC Hsap	biolink:Gene	NCBITaxon:9606
GO:0031510	SUMO activating enzyme complex	biolink:Gene	NCBITaxon:10090
MGI:MGI:107365	Ube2i Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1913125	Pias1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:2445054	Senp1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:98724	Tgfa Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:96963	Mep1a Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:P13473-1	LAMP2 Hsap	biolink:Gene	NCBITaxon:9606
RNAcentral:URS000012F9EC_9606	URS000012F9EC_9606 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8N5U6	RNF10 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-451041	FH tetramer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9012264	ME2:Mg2+ tetramer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9012356	ME3:Mg2+ tetramer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-165631		biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-70990	SDH complex	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-70973	CS dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-70968	ACO2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9653545	ALDH5A1 tetramer	biolink:Gene	NCBITaxon:9606
